Time,GradE,LanE,LapC,dLan,TE,Chi,Phi_0P,Phi_1P,Phi_2P,Phi_3P,Phi_4P,Phi_5P,GradE_P,LanE_P,TE_P,LapC_P,dLan_P,Chi_P,Phi_0M,Phi_1M,Phi_2M,Phi_3M,Phi_4M,Phi_5M,GradE_M,LanE_M,TE_M,LapC_M,dLan_M,Chi_M
0.0,0.004752548968232527,0.2494851172696453,0.014629570257495388,0.011796121318261745,0.24948986981861354,0.014617774136177125,0.37,0.00839198850129827,0.0002411487140518185,7.622626559004994e-06,2.537147277497131e-07,8.724697040007341e-09,0.0022403911781761487,0.09237948907165595,0.09238172946283413,-0.11525261288480033,-0.008384365874449469,-0.008269113261564669,0.63,-0.02021364132648759,0.0007894671030144258,-3.315413375287542e-05,1.4469979870360102e-06,-6.469586935930096e-08,0.002512157790056381,0.15710562819798946,0.15710814035577952,0.1298821831422957,0.020180487192711212,0.020050605009568918
0.01,0.004842950691106446,0.24947478742667556,0.006328379101837232,0.011914487758342168,0.24947963037736667,0.006316464614078889,0.37,0.008475274569021123,0.0002459466831493401,7.850667981672336e-06,2.638597439313916e-07,9.161857807692803e-09,0.0022807151784537414,0.09237709262336125,0.0923793733385397,-0.1292255273176247,-0.008467423900675028,-0.008338198373357402,0.63,-0.020416072270645003,0.0008053633243897502,-3.41606115937749e-05,1.5058620372161775e-06,-6.800204146265615e-08,0.0025622355126527015,0.15709769480331431,0.15710025703882696,0.13555390641946197,0.020381911659017194,0.020246357752597734
0.02,0.004936400722123286,0.249464250804164,0.003260764302880536,0.012034025899341765,0.24946918720488614,0.003248730276981194,0.37,0.008559385552762562,0.0002508401430405338,8.085542802789534e-06,2.7441151570473366e-07,9.621002651717858e-09,0.002322951765021773,0.09237464853135861,0.09237697148312364,-0.13526699060614839,-0.00855130000961831,-0.008416033019012161,0.63,-0.020620523512220088,0.0008215790135316244,-3.5197603229907644e-05,1.56711828500738e-06,-7.14770359172797e-08,0.0026134489571015135,0.15708960227280533,0.15709221572176243,0.13852775490902894,0.020585325908960072,0.02044679815405104
0.03,0.005032294109505346,0.24945350329874547,0.0019259877028766983,0.012154746848492935,0.24945853559285497,0.0019138329560282055,0.37,0.008644329574416746,0.0002558309649469885,8.327452580799858e-06,2.853861068116227e-07,1.0103221385569353e-08,0.002366542692818601,0.09237215586405316,0.09237452240674598,-0.1386916700268345,-0.008636002121525014,-0.00849731045149818,0.63,-0.02082701500118842,0.0008381205624866245,-3.62660311454196e-05,1.6308637427132287e-06,-7.512945862292748e-08,0.0026657514166867455,0.1570813474346923,0.15708401318610898,0.14061765772971116,0.020790748970017946,0.020650131312288236
0.04,0.005130458057826663,0.24944254072066385,0.0012621384165245574,0.012276661804177573,0.24944767117872169,0.0012498617547203798,0.37,0.008730114834416366,0.0002609210671214035,8.576606065686697e-06,2.968003150322806e-07,1.0609664485328705e-08,0.002411316467634931,0.09236961366651801,0.09237202498298565,-0.14111179235916607,-0.008721538228063751,-0.008580426435704586,0.63,-0.02103556687804797,0.0008549944913909066,-3.7366845785690665e-05,1.697199365303594e-06,-7.896835491201366e-08,0.002719141590191725,0.15707292705414577,0.15707564619573597,0.14237393077569063,0.020998200032241322,0.020855826101465632
0.05,0.005230829384797963,0.2494313587952381,0.0008940091991309976,0.012399782055697682,0.2494365896246229,0.0008816094170752999,0.37,0.008816749612444025,0.00026611241013300133,8.833218747369419e-06,3.086716490690992e-07,1.1141542689453189e-08,0.0024571994437329126,0.0923670209628457,0.09236947816228944,-0.14309709304172097,-0.008807916393427427,-0.008664819300385707,0.63,-0.021246199475439563,0.0008722074503148858,-3.850102629670202e-05,1.7662301997376085e-06,-8.300323106774907e-08,0.002773629941065048,0.15706433783239243,0.1570671114623335,0.143991102240852,0.021207698449125106,0.021063707346884255
0.06,0.005333388576905658,0.24941995316232726,0.0006709816677614618,0.012524118983340486,0.24942528655090418,0.0006584575487781212,0.37,0.008904242268150954,0.00027140699571965877,9.097512824589703e-06,3.210183388182828e-07,1.1700128839697561e-08,0.0025041567514425163,0.09236437675672482,0.09236688091347627,-0.1448763611431509,-0.008895144755070264,-0.008750268393927113,0.63,-0.021458933319775615,0.0008897662215683626,-3.9669581349643964e-05,1.8380655465592338e-06,-8.724407745082913e-08,0.0028292318254631403,0.15705557640560236,0.15705840563742782,0.14554734281091236,0.021419263738410747,0.021273716395599836
0.07,0.0054381381606141916,0.2494083193752011,0.0005259024227432015,0.012649684058515952,0.24941375751336173,0.0005132527386846855,0.37,0.00899260124188191,0.0002768068666688533,9.369717296707636e-06,3.338593557788461e-07,1.2286760451295098e-08,0.002552172917529851,0.09236168003150447,0.092364232204422,-0.14655168045272066,-0.00898323152433901,-0.008836679843886289,0.63,-0.021673789132876063,0.00090767772217129,-4.0873550007978865e-05,1.912819129748692e-06,-9.170139294209428e-08,0.0028859652430843433,0.1570466393436967,0.15704952530893979,0.14707758287546382,0.02163291558285496,0.021485837999979496
0.08,0.005545093435767946,0.24939645289916,0.00042604542759545894,0.012776488843913508,0.24940199799259574,0.0004132689387515454,0.37,0.009081835055405794,0.00028231410711609093,9.650068107366495e-06,3.4721443811161285e-07,1.290284266155709e-08,0.0026012435582217263,0.09235892975005143,0.09236153099360965,-0.14817287318715944,-0.009072184987059834,-0.008924012113872674,0.63,-0.021890787833611983,0.0009259490064197698,-4.211400262729332e-05,1.990609274078796e-06,-9.638621067836244e-08,0.002943849877546217,0.15703752314910854,0.15704046699898608,0.14859891861475494,0.02184867383097334,0.021700074912358588
0.09,0.005654277839366465,0.24938434911001464,0.00035417476361496864,0.012904544993657835,0.249390003387854,0.0003412702186213108,0.37,0.009171952312651844,0.00028793084305103896,9.938808315937168e-06,3.6110411852347576e-07,1.3549851444410246e-08,0.002651371219553491,0.09235612485450405,0.0923587762257236,-0.14976624825486035,-0.009162013504103181,-0.009012247255848321,0.63,-0.022109950539555966,0.0009445872685236489,-4.3392041785150176e-05,2.0715590899058945e-06,-1.0131012511625821e-07,0.003002906619812973,0.15702822425551058,0.1570312271621304,0.1501204230184754,0.02206655849776101,0.021916438074742535
0.1,0.005765720388314345,0.24937200329248066,0.00030057290302409716,0.013033864253454602,0.24937776901286898,0.0002875390387706426,0.37,0.009262961700451123,0.0002936592429422035,1.023618828665712e-05,3.7554975423787063e-07,1.4229337048759676e-08,0.002702563079753062,0.09235326426596739,0.09235596682904715,-0.15134670287319474,-0.009252725511936273,-0.009101378809063077,0.63,-0.022331298568639524,0.0009635998453061461,-4.470880324021626e-05,2.155796665534185e-06,-1.0648532047803994e-07,0.0030631573085612837,0.15701873902651323,0.15702180218382178,0.15164727577621884,0.022286589765390864,0.022134942489614645
0.11,0.00587945416983425,0.24935941063850722,0.00025942845986909324,0.013164458460721068,0.24936529009267705,0.00024626400140837217,0.37,0.00935487198928336,0.00029950151843690596,1.0542465890675995e-05,3.9057355872126107e-07,1.4942927645069803e-08,0.0027548295899073702,0.0923503468841712,0.0923531017137611,-0.15292320615890712,-0.009344329523167988,-0.009191406317009081,0.63,-0.022554853440816994,0.0009829942189612882,-4.606545692073585e-05,2.2434552673777532e-06,-1.1192460064269023e-07,0.003124624579926885,0.1570090637543361,0.15701218837891603,0.15318263461877624,0.022508787983889052,0.022355605349270277
0.12,0.005995515403718179,0.24934656624555515,0.00022708759817545096,0.013296339544698594,0.24935256176095888,0.00021379125863075235,0.37,0.009447692034029063,0.00030545992511368775,1.0857906718559623e-05,4.06198635015886e-07,1.569233317636461e-08,0.0028081836267067335,0.09234737158710182,0.09235017977072853,-0.1545014535653086,-0.009436834127088433,-0.009282332673523125,0.63,-0.022780636879735874,0.0010027780198673317,-4.7463207942783045e-05,2.3346735481888808e-06,-1.1764142055158075e-07,0.003187331777011446,0.15699919465845333,0.15700238199023034,0.154728541163484,0.022733173671787024,0.02257844513062354
0.13,0.006113942836115781,0.24933346511482848,0.00020115460502188702,0.013429519526544717,0.2493395790576646,0.0001877250854953423,0.37,0.009541430774726765,0.00031153676327427436,1.1182784301951108e-05,4.224490106179099e-07,1.6479349415809444e-08,0.0028626399420228392,0.09234433723061547,0.09234719987055749,-0.15608523224313436,-0.009530247990204676,-0.009374162757961541,0.63,-0.02300867081441332,0.001022959029455508,-4.8903297658915585e-05,2.429595763648968e-06,-1.2364991920288898e-07,0.003251302894092941,0.1569891278842131,0.15699237918710718,0.15628638684815627,0.02295976751674939,0.022803481129901233
0.14,0.006234777335106873,0.24932010214946698,0.0001800027418941419,0.013564010519403404,0.2493263369268021,0.00016643873137473848,0.37,0.00963609723733553,0.00031773437876752425,1.1517380343693896e-05,4.393496738877399e-07,1.7305862236381152e-08,0.0029182147930950928,0.09234124264803467,0.09234416086282776,-0.15767716358329836,-0.009624579856773037,-0.00946690269318974,0.63,-0.023238977380918437,0.0010435451831340627,-5.0387004737963586e-05,2.5283719976391306e-06,-1.2996495431337933e-07,0.003316562542011782,0.15697885950143226,0.15698217606397427,0.1578571663251925,0.023188590376176436,0.02303073320985124
0.15,0.006358061614172331,0.24930647215269766,0.00016249451794745143,0.013699824728451819,0.24931283021431183,0.00014879469321899962,0.37,0.009731700534502579,0.00032405516384074806,1.1861984956062155e-05,4.5692661200669865e-07,1.817385210021189e-08,0.0029749256871413796,0.09233808664973257,0.09234106157541971,-0.15927912785245496,-0.009719838549328539,-0.009560559421476085,0.63,-0.02347157892406021,0.0010645445732679175,-5.191564627675945e-05,2.631158396524973e-06,-1.366021387304886e-07,0.0033831359270309527,0.15696838550296507,0.15697176863889212,0.1594416223704024,0.023419663277780365,0.023260221655409963
0.16,0.006483840039590131,0.24929256982595072,0.0001478144770214046,0.01383697445092258,0.2492990536659903,0.00013397750257048202,0.37,0.009828249866335967,0.0003305015580155242,1.2216896906945155e-05,4.7520685051114657e-07,1.908539877662328e-08,0.003032791201002378,0.0923348680227048,0.0923379008139058,-0.1608925180316544,-0.009816032969211432,-0.009655140451179777,0.63,-0.023706497999080856,0.0010859654522144865,-5.349057894466777e-05,2.7381174128060354e-06,-1.4357787868201687e-07,0.0034510488385877548,0.15695770180324586,0.15696115285208445,0.1610403325086758,0.023653007420134008,0.023491967087625333
0.17,0.0066121584945814365,0.24927838976693675,0.0001353653329981986,0.013975472076100077,0.24928500192543132,0.00012138986092209852,0.37,0.009925754521182467,0.00033707604898619575,1.2582423873956728e-05,4.942184944463396e-07,2.0042686298954845e-08,0.003091830851475202,0.09233158553013043,0.09233467736098191,-0.16251839749270933,-0.009913172097090918,-0.009750653699598209,0.63,-0.023943757373354135,0.001107816235416329,-5.511320016181678e-05,2.849418058495814e-06,-1.50909413955213e-07,0.0035203276431062316,0.1569468042368064,0.15695032456444952,0.16265376282570757,0.023888644173190997,0.02372599041036529
0.18,0.00674306428285663,0.24926392646768916,0.00012470129719214032,0.014115330085289993,0.24927066953197202,0.00011058596710685033,0.37,0.010024223876410382,0.00034378117353990703,1.2958882706521672e-05,5.139907711902213e-07,2.1048008171195024e-08,0.0031520650007925994,0.0923282379109228,0.09233138997592359,-0.1641576012179762,-0.01001126499348592,-0.009847107392267943,0.63,-0.024183380028088366,0.0011301055045513904,-5.6784949311969085e-05,2.965236168613622e-06,-1.5861486010168844e-07,0.0035909992820640324,0.1569356885567663,0.15693927955604836,0.16428230251516834,0.024126595078775917,0.02396231277626075
