Time,GradE,LanE,LapC,dLan,TE,Chi,Phi_0P,Phi_1P,Phi_2P,Phi_3P,Phi_4P,Phi_5P,GradE_P,LanE_P,TE_P,LapC_P,dLan_P,Chi_P,Phi_0M,Phi_1M,Phi_2M,Phi_3M,Phi_4M,Phi_5M,GradE_M,LanE_M,TE_M,LapC_M,dLan_M,Chi_M
0.0,0.17172441539412484,0.22737768407511932,-0.1798864189460352,-0.12888910340265972,0.22754940849051344,-0.17975752984263252,0.75,0.16603194580654662,0.043709943864472134,0.012261832037939112,0.0035563998084711,0.0010531272339711988,0.09869301278203889,0.1665341280198816,0.16663282103266364,-0.8352742788012957,-0.15377011377065472,-0.15293483949185344,0.25,-0.025373127248591074,0.0033511687459479595,-0.0004921167624030221,7.656171288747801e-05,-1.2353643262723282e-05,0.07303140261208599,0.0608435560552377,0.06091658745784979,0.6553878598552605,0.024881010367995036,0.024225622508139776
0.01,0.17457614751700848,0.2269751843206019,-0.07778134841397166,-0.12986125282227876,0.2271497604681189,-0.07765148716114939,0.75,0.16757294773799805,0.04451882768750528,0.012602162233442947,0.003688187692699961,0.001102015005116844,0.10053421000738437,0.16616263307942233,0.16626316728942972,-0.8591099356742639,-0.15497078550589685,-0.1541116755702226,0.25,-0.025615516656000835,0.00341460702299309,-0.0005059838242711427,7.94190107603067e-05,-1.2926474702609025e-05,0.07404193750962411,0.06081255124117961,0.06088659317868923,0.7813285872602922,0.025109532683618065,0.02432820409635777
0.02,0.17757657239863206,0.22656648258271658,-0.040055922733114535,-0.13083470239999423,0.22674405915511522,-0.03992508803071454,0.75,0.16912590083282572,0.04534130150771352,0.012951317257264415,0.0038246065952291268,0.0011530748443017425,0.10240892081371777,0.1657855008949505,0.16588790981576423,-0.8734189728096923,-0.15617458357737904,-0.15530116460456936,0.25,-0.0258601227309467,0.003479228606705505,-0.0005202414152168178,8.238396452461461e-05,-1.3526344227649027e-05,0.07516765158491424,0.060780981687766106,0.06085614933935102,0.8333630500765777,0.025339881177384817,0.02450651812730824
0.03,0.18067569129990965,0.22615151857646212,-0.023644090945981744,-0.13180927252843513,0.22633219426776202,-0.02351228167345331,0.75,0.17069083377636488,0.046177543247308675,0.013309497404796613,0.003965805257190487,0.0012063969330905742,0.10431675917498098,0.16540267969064315,0.16550699644981814,-0.884633662812909,-0.15738133637395313,-0.15649670271114022,0.25,-0.026106962953255167,0.0035450522725519688,-0.0005348989822665577,8.546008842083401e-05,-1.4154365280700924e-05,0.07635893212492874,0.060748838885818945,0.06082519781794388,0.8609895718669273,0.025572063845517967,0.02471107427365104
0.04,0.18385764413788858,0.2257302322596369,-0.015483382098126108,-0.13278477918120976,0.2259140899037748,-0.015350597318944899,0.75,0.17226777347887978,0.04702773134559949,0.013676906249722318,0.004111936451364857,0.001262074802966128,0.10625791041860444,0.16501411844004132,0.16512037635045992,-0.8947048412726293,-0.1585908672320343,-0.15769616239076167,0.25,-0.02635605486794601,0.0036120979618666127,-0.0005499667018463541,8.865120215061137e-05,-1.4811757550560863e-05,0.07759973371928414,0.060716113819595637,0.06079371355331492,0.8792214591745031,0.025806088050824575,0.02492686659165007
0.05,0.18711520676003102,0.2253025641018086,-0.010958909440544284,-0.13376103364646055,0.22548967930856864,-0.010825148406897824,0.75,0.17385674502457188,0.04789204467805339,0.014053750631024205,0.004263157045733671,0.0013202054320231426,0.10823270726658352,0.16461976692240668,0.16472799962967327,-0.9043219607283188,-0.15980299439684606,-0.15889867243611774,0.25,-0.0266074160810953,0.003680386310335853,-0.0005654552230342235,9.196133830980521e-05,-1.549981941504227e-05,0.0788824994934474,0.06068279717940195,0.0607616796788954,0.8933630512877746,0.026041960750385482,0.02514859769909771
0.06,0.19044456949405195,0.22486845521401047,-0.008218356400950089,-0.13473784241079753,0.22505889978350452,-0.008083618558539292,0.75,0.1754577716201859,0.048770662477771,0.014440240641790182,0.004419628069160394,0.0013808893447817233,0.1102415428065283,0.16421957577840446,0.164329817321211,-0.9137621315716624,-0.16101753098206692,-0.16010376885049526,0.25,-0.026861064256455645,0.003749938485771326,-0.0005813755832299642,9.539471399352007e-05,-1.6219920319280743e-05,0.08020302668752363,0.06064887943560596,0.06072908246229348,0.9055437751707123,0.026279688571269354,0.02537414479609864
0.07,0.1938436215467884,0.22442784743931365,-0.006435966849538732,-0.13571500708912412,0.22462169106086044,-0.006300251842449608,0.75,0.17707087454322654,0.04966376425559426,0.014836589616076203,0.004581514776736276,0.0014442307138038929,0.11228484178390472,0.16381349656638683,0.16392578140817074,-0.9231493110947093,-0.16223428493116243,-0.1613111356200677,0.25,-0.027117017112391055,0.003820776114402753,-0.0005977391727927993,9.895572053773736e-05,-1.6973498782328297e-05,0.08155877976288366,0.06061435087292692,0.060695909652689804,0.9167133442451707,0.02651927784203829,0.02560256449779312
0.08,0.19731121445451721,0.22398068342847624,-0.005209371272598906,-0.13669232437555595,0.22417799464293076,-0.00507267894822335,0.75,0.17869607308981555,0.050571529717909444,0.015243014112820096,0.004748986714073897,0.0015103374627285539,0.11436304820711596,0.16340148181956368,0.1635158448677708,-0.9325443242783799,-0.1634530589813274,-0.162520514657049,0.25,-0.027375292418941332,0.0038929212423830274,-0.0006145577190544908,0.00010264892043898252,-1.776206265016711e-05,0.08294816624740124,0.06057920160891256,0.06066214977515996,0.9273349530057808,0.026760734605771386,0.025833399652765605
0.09,0.20084679259755514,0.22352690670899578,-0.004326677408152901,-0.13766958600655022,0.22372775350159332,-0.004189007822146351,0.75,0.1803333845222175,0.05149413868180466,0.01565973389636794,0.004922217780188224,0.0015793213705247791,0.11647661907592027,0.16298348510414462,0.16309996172322055,-0.9419796101087489,-0.16467365063048794,-0.1637316710203792,0.25,-0.02763590799492465,0.003966396314158947,-0.0006318432796089597,0.00010647904774384575,-1.8587190461321536e-05,0.08437017352163478,0.060543421604851204,0.06062779177837284,0.937652932700596,0.027004064623937698,0.026066411691237103
0.1,0.20445018864092773,0.22306646175110692,-0.0036684354848965373,-0.1386465787324188,0.22327091193974785,-0.0035297889061641184,0.75,0.1819828240160688,0.05243177098742377,0.016086971913343018,0.00510138628870607,0.0016512981768113462,0.11862602086257283,0.16255946107846453,0.1626780870993271,-0.9514738409274924,-0.165895852107662,-0.1649443782667345,0.25,-0.027898881705027908,0.00404122415988084,-0.0006496082406028877,0.00011045101035153562,-1.9450533454058862e-05,0.08582416777835483,0.06050700067264248,0.060592824840420834,0.947805405442596,0.02724927337524315,0.026301467969800554
0.11,0.20812150212963867,0.2225992940324281,-0.003163219430357689,-0.13962308429543446,0.22280741553455774,-0.0030235963460622543,0.75,0.1836444046073454,0.053384606407429355,0.016524954265652345,0.005286675027178657,0.0017263876881023301,0.12081172738052885,0.1621293655530799,0.16225017728046043,-0.9610385439613933,-0.1671194503469224,-0.166158411802961,0.25,-0.02816423145685505,0.004117427988034861,-0.0006678653179558905,0.00011456989348131284,-2.0353817991697685e-05,0.08730977474910988,0.06046992847934814,0.06055723825409725,0.9578753245310356,0.027496366051487912,0.026538490726956878
0.12,0.21186102348684785,0.22212535010215081,-0.002766126616085607,-0.14059887941365573,0.22233721112563767,-0.002625527736671951,0.75,0.18531813713910864,0.05435282455352349,0.01697391017945322,0.005478271314283064,0.0018047138848381343,0.12303421840986682,0.1616931555518089,0.16181618977021878,-0.9706813053800272,-0.16834422696517543,-0.1673735456597954,0.25,-0.028431975197914326,0.0041950313812629545,-0.0006866275604119446,0.00011884096391165818,-2.129884829065354e-05,0.08882680507698107,0.06043219455034189,0.060521021355418876,0.9679151787639415,0.02774534755151966,0.02677743237275572
0.13,0.21566918433892993,0.2216445776452618,-0.0024477194954623527,-0.14157373577006366,0.22186024682960073,-0.002306145759692289,0.75,0.18700403020806636,0.055336604779991666,0.017434071969916455,0.005676367054700267,0.0018864050290556959,0.12529397876042517,0.16125078937367912,0.16137608335243955,-0.9804074178183285,-0.1695699582439607,-0.16858955082614238,0.25,-0.028702130912531494,0.00427405829421135,-0.0007059083537999647,0.00012326967477099325,-2.2287509388347958e-05,0.09037520557850476,0.06039378827158268,0.06048416347716118,0.9779596983228662,0.02799622247389698,0.027018262775574113
0.14,0.2195465238616075,0.221156925547067,-0.0021880119735184222,-0.14254742000684092,0.22137647207092861,-0.0020454645535115815,0.75,0.18870209011099595,0.05633612608424865,0.017905675001630428,0.005881158791455217,0.0019715937725434817,0.1275914976002004,0.16080222665573937,0.16092981815333957,-0.9902207760983852,-0.17079641511546845,-0.16980619433937005,0.25,-0.028974716618679782,0.004354533052711701,-0.0007257214261322669,0.000127861670750572,-2.3321770315619108e-05,0.09195502626140711,0.06035469889132755,0.06044665391758896,0.9880327641248667,0.028248995108627495,0.027260962344502628
0.15,0.22349366527551456,0.22066234395817022,-0.0019730306621088545,-0.14351969372476606,0.22088583762344574,-0.0018295109683840885,0.75,0.19041232079107018,0.05735156700437339,0.018388957644494823,0.006092847755500449,0.0020604172653174127,0.12992726795069517,0.16034742843668837,0.16047735570463906,-1.0001243893095233,-0.17202336315297317,-0.17102323876366365,0.25,-0.02924975036471969,0.004436480353858373,-0.0007460808533095552,0.0001326227936606414,-2.440368745357016e-05,0.09356639732481935,0.06031491552148185,0.06040848191880667,0.9981513586474144,0.02850366942820707,0.027505518069559656
0.16,0.22751129899472133,0.22016078435998399,-0.0017927594498182708,-0.14449031348776753,0.22038829565897872,-0.0016482691363305033,0.75,0.19213472378413146,0.05838310551362611,0.018884161224955825,0.0063116399123193485,0.0021530172642435187,0.13230178629065878,0.1598863572212667,0.16001865900755735,-1.010120686825626,-0.1732505625658723,-0.17224044187904666,0.25,-0.02952725022604289,0.004519925266697476,-0.0007670010652827738,0.0001375590882803784,-2.5535408063725492e-05,0.09520951270406258,0.06027442713871732,0.060369636651421386,1.0083279273758077,0.028760249078104747,0.02775192115072894
0.17,0.23160017026615728,0.21965219963080124,-0.0016398628739954235,-0.14545903083273945,0.2198837998010674,-0.001494403843162684,0.75,0.1938692981649664,0.059430918911948426,0.01939152997243764,0.006537746005320168,0.002249540241622186,0.1347155522320025,0.15941897704535576,0.15955369259758775,-1.020211708334043,-0.17447776819952918,-0.17345755649119513,0.25,-0.029807234301615852,0.004604893233336063,-0.0007884968525717934,0.0001426768084699267,-2.671917398580886e-05,0.09688461803415481,0.060233222585445494,0.06033010720347965,1.0185718454600476,0.0290187373667897,0.02800016552132965
0.18,0.23576106991869564,0.2191365441124284,-0.0015088667054076188,-0.14642559228474325,0.21937230518234707,-0.0013624411131228755,0.75,0.19561604049362633,0.060495183714451735,0.01991131096082752,0.006771381595785794,0.0023501374935375806,0.13716906824476238,0.1589452535417205,0.15908242260996527,-1.0303992257867218,-0.17570472954010855,-0.17467433031432184,0.25,-0.030089720710419172,0.004691410070338395,-0.0008105833730720536,0.0001479824235240179,-2.795732550090345e-05,0.09859200167393325,0.0601912905707079,0.06028988257238183,1.028890359081314,0.029279137255365295,0.02825024689628398
0.19,0.2399948273140016,0.21861377367735937,-0.0013956169830532938,-0.14738973937774352,0.21885376850467336,-0.0012482272436755504,0.75,0.19737494476184733,0.06157607553690575,0.020443754044873707,0.007012767099138908,0.0024549652477640956,0.13966283941592647,0.1584651540063318,0.15860481684574773,-1.0406848239020046,-0.17693119072459929,-0.17589050590069727,0.25,-0.030374727587779062,0.004779501970314228,-0.0008332761591003979,0.00015348262475385616,-2.925230536001288e-05,0.10033198789807511,0.06014861967102752,0.0602489516589256,1.0392892069189514,0.02954145134685581,0.028502162139936858
0.2,0.2443023048872084,0.2180838457964508,-0.0012969141060867884,-0.1483512086810359,0.218328148101338,-0.0011485628974057525,0.75,0.19914600233962504,0.06267376897824424,0.020989111791359545,0.007262127817276743,0.002564184771009836,0.1421973732319125,0.15797864746519702,0.15812084483842892,-1.0510699546152866,-0.17815689055621417,-0.17710582060159888,0.25,-0.030662273081588025,0.004869195503629372,-0.0008565911246446558,0.00015918433228870159,-3.0606662979573236e-05,0.10210493165529581,0.060105198331253704,0.060207303262909,1.0497730405091998,0.029805681875178215,0.028755908834669015
0.21,0.24868439385570004,0.2175467196070517,-0.001210260041755562,-0.14930973183153531,0.21779540400090738,-0.0010609503099240267,0.75,0.20092920192199734,0.06378843750011112,0.021547639404918516,0.007519693966724225,0.002677962475264924,0.14477317937768416,0.1574857047416255,0.15763047792100318,-1.0615559747021381,-0.17938156252535797,-0.17832000655065583,0.25,-0.030952375348411654,0.004960517620186053,-0.0008805445727905169,0.00016509470209179027,-3.20230588065368e-05,0.10391121447801595,0.06006101486542618,0.060164926079904195,1.0603457146603825,0.030071830693822653,0.02901148497916227
0.22,0.2531420107995406,0.21700235598152645,-0.001133680383605229,-0.15026503557209156,0.217255497992326,-0.0009834153480331373,0.75,0.2027245294760933,0.0649202533034755,0.02211959464836054,0.007785700702349434,0.0027964700230101694,0.1473907695476077,0.15698629852384954,0.15713368929339716,-1.072144172269617,-0.1806049348363509,-0.1795327906640813,0.25,-0.031245052549478892,0.0050534956512325304,-0.0009051532033054081,0.00017122113318743015,-3.350426885642059e-05,0.10575124125193293,0.06001605745767687,0.06012180869892881,1.0710104918860117,0.030339899264259226,0.029268888772373214
0.23,0.25767609490140214,0.21645071759610574,-0.0010655969806525611,-0.15121684179600992,0.21670839369100714,-0.0009143801388565513,0.75,0.2045319681885101,0.06606938720235034,0.02270523775738153,0.008060388136380714,0.0029198844310292173,0.15005065726457367,0.15648040343292,0.15663045409018456,-1.0828357857298951,-0.18182673044009443,-0.18074389465436452,0.25,-0.031540322846553094,0.005148157311169934,-0.0009304341203633977,0.00017757127509763715,-3.505318942828691e-05,0.1076254376368285,0.05997031416318574,0.06007793960082257,1.0817701887492426,0.030609888644084534,0.029528118455335293
0.24,0.2622876056917241,0.2158917689999898,-0.0010047353697087424,-0.15216486759794481,0.21615405660568152,-0.0008525705021107976,0.75,0.20635149841307476,0.06723600849465672,0.02330483134953467,0.00834400135246038,0.003048388172554736,0.15275335770489323,0.15596799609078668,0.15612074944849158,-1.093632017601123,-0.18304666707286316,-0.18195303505526203,0.25,-0.0318382043976815,0.005244530699330282,-0.000956404840398159,0.00018415303548774536,-3.6672842001062166e-05,0.10953424798683087,0.059923772909203143,0.06003330715718998,1.092627282231414,0.03088179947491833,0.029789172192686914
0.25,0.2669775211852766,0.21532547668462643,-0.0009500565604676492,-0.15310882533134418,0.2155924542058117,-0.000796947735136305,0.75,0.20818309761905818,0.06842028483027955,0.02391864032734534,0.008636790414466326,0.0031821692774667725,0.1554993875271661,0.1554490551884768,0.15560455457600395,-1.1045340446908116,-0.18426445730140312,-0.1831599232567123,0.25,-0.032138715352820535,0.005342644301704083,-0.0009830833000731606,0.0001909745880211737,-3.8366378315945436e-05,0.11147813365811055,0.05987642149614958,0.05998789962980769,1.103583988130344,0.031155631970058925,0.030052047981928582
0.26,0.2717468363240259,0.21475180915307512,-0.0009007061182584319,-0.15404842267260885,0.21502355598939915,-0.0007466576955858231,0.75,0.21002674033990337,0.06962238207637014,0.024546931775457855,0.008939010369829534,0.0033214214302487535,0.15828926470381044,0.1549235615542723,0.15508185081897613,-1.1155430257097931,-0.18547980857451316,-0.18436426554880336,0.25,-0.032441873849334855,0.005442526992599086,-0.001010487864359766,0.00019804438042405332,-4.0137085649936876e-05,0.11345757162021557,0.0598282475988028,0.059941705170423014,1.1146423195915347,0.03143138590190421,0.030316743582312674
0.27,0.27659656166189883,0.21417073698936978,-0.000855975705763623,-0.15498336269214008,0.21444733355103168,-0.000700992343071483,0.75,0.21188239812253554,0.0708424641799555,0.02518997485170736,0.009250921247072356,0.0034663440653942457,0.16112350835430522,0.1543914982217903,0.1545526217301446,-1.1266601070364515,-0.18669242328128424,-0.18556576317424778,0.25,-0.03274769800736751,0.005544208036214179,-0.001038637334714968,0.00020537114276077687,-4.1988392285745126e-05,0.11547305330759353,0.05977923876757944,0.059894711820887035,1.125804131330688,0.03170906058914424,0.03058325645781355
0.28,0.2815277222421628,0.21358223292778142,-0.0008152737130414089,-0.1559133439324301,0.21386376065002358,-0.0006593603691089788,0.75,0.2137500394773228,0.07208069302792182,0.025848040672017566,0.009572788047290774,0.003617142459945231,0.1640026385794534,0.15385285049786168,0.15401685313644115,-1.1378864271319487,-0.187901998816161,-0.18676411238902904,0.25,-0.03305620592507936,0.005647717088114123,-0.0010675509573512133,0.0002129638959217614,-4.392387318352598e-05,0.11752508366270936,0.05972938242991972,0.05984690751358243,1.1370711534189073,0.031988654883730906,0.030851583730312
0.29,0.2865413566293388,0.21298627192188313,-0.0007781025971437816,-0.15683806049336235,0.21327281327851247,-0.0006212645366504193,0.75,0.21562962982875572,0.07333722830444753,0.026521402189031488,0.00990488072930181,0.003774027822830396,0.166927176296183,0.15330760603010166,0.15347453320639784,-1.1492231199597027,-0.18910822765099175,-0.18795900453103204,0.25,-0.03336741567375527,0.005753084196592193,-0.001097248431591263,0.0002208319603248599,-4.5947255860069235e-05,0.11961418033315585,0.05967866589178146,0.059798280072114615,1.1484450173625589,0.0322701671576294,0.031121722140266837
0.3,0.29163851606591235,0.21238283121331103,-0.0007440412299446475,-0.15775720212486513,0.21267446972937695,-0.0005862840278197824,0.75,0.21752113146691918,0.0746122273459661,0.027210334064389816,0.010247474188176434,0.003937217380660071,0.1698976430725403,0.152755754874061,0.15292565251713355,-1.160671317661628,-0.19031079741422127,-0.18915012609655965,0.25,-0.033681345292775174,0.005860339803908734,-0.0011277499183013136,0.00022898496483191925,-4.806242648119212e-05,0.12174087299337213,0.059627076339249935,0.05974881721224331,1.1599272764316833,0.03255359528935614,0.03139366801292446
